num_poste,num_poste,nom_usuel,lat,lon,alti,aaaammjj,rr,qrr,tn,qtn,htn,qhtn,tx,qtx,htx,qhtx,tm,qtm,tntxm,qtntxm,tampli,qtampli,tnsol,qtnsol,tn50,qtn50,dg,qdg,ffm,qffm,ff2m,qff2m,fxy,qfxy,dxy,qdxy,hxy,qhxy,fxi,qfxi,dxi,qdxi,hxi,qhxi,fxi2,qfxi2,dxi2,qdxi2,hxi2,qhxi2,fxi3s,qfxi3s,dxi3s,qdxi3s,hxi3s,qhxi3s,drr,qdrr
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230113,0.6,1,8.1,1,734,9,13.1,1,526,9,10,1,10.6,1,5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230308,9.8,1,7.8,1,2010,9,15,1,1435,9,11.7,1,11.4,1,7.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230525,0,1,9.5,1,415,9,22.2,1,1445,9,15.8,1,15.9,1,12.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231031,6.4,1,9.4,1,539,9,15.7,1,1245,9,12.9,1,12.6,1,6.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230606,0,1,11.5,1,403,9,26.6,1,1435,9,18.6,1,19.1,1,15.1,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230611,0.2,1,16,1,427,9,26.7,1,1537,9,20,1,21.4,1,10.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230602,0,1,10.8,1,500,9,23.6,1,1413,9,16.2,1,17.2,1,12.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231013,0.6,1,17.4,1,427,9,21.9,1,1124,9,18.8,1,19.7,1,4.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230325,1.8,1,8,1,244,9,15,1,1421,9,10.4,1,11.5,1,7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230524,0,1,6.9,1,414,9,21.4,1,1502,9,14.5,1,14.2,1,14.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231227,1.4,1,8.9,1,1550,9,12.5,1,1854,9,10.7,1,10.7,1,3.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230227,0,1,-1.2,1,656,9,8.2,1,1515,9,2.7,1,3.5,1,9.4,1,,,,,481,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231025,2.8,1,11.8,1,2229,9,16.3,1,1429,9,13.4,1,14.1,1,4.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230211,0.2,1,-0.2,1,658,9,11.9,1,1315,9,5.5,1,5.9,1,12.1,1,,,,,78,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230723,17.3,1,16,1,2255,9,22.2,1,1505,9,18.3,1,19.1,1,6.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230506,4,1,12.9,1,443,9,19.7,1,1256,9,15.7,1,16.3,1,6.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230625,0,1,18,1,411,9,31.9,1,1209,9,23.7,1,25,1,13.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230720,1,1,12.8,1,447,9,23.7,1,1140,9,17.5,1,18.3,1,10.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230726,3.6,1,12.5,1,202,9,23.7,1,1339,9,18.5,1,18.1,1,11.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230615,0,1,14,1,442,9,29.7,1,1416,9,21.7,1,21.9,1,15.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231203,4.6,1,0.7,1,1841,9,9.4,1,1306,9,5.4,1,5.1,1,8.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230618,8.4,1,16.2,1,840,9,22.2,1,1441,9,17.9,1,19.2,1,6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230306,0.2,1,3.6,1,916,9,8.1,1,1439,9,5.5,1,5.9,1,4.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230307,6.8,1,5.1,1,538,9,12.1,1,556,9,7.4,1,8.6,1,7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230130,0.4,1,4.4,1,109,9,10.4,1,1543,9,6.7,1,7.4,1,6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231122,0.6,1,8,1,1729,9,12.7,1,1316,9,9.7,1,10.4,1,4.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231015,0,1,5.8,1,504,9,15.2,1,1142,9,10.3,1,10.5,1,9.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230510,9.9,1,9.4,1,325,9,15.9,1,1049,9,12.1,1,12.7,1,6.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230930,0.2,1,10.9,1,437,9,23.3,1,1502,9,16.6,1,17.1,1,12.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230111,0,1,8,1,824,9,12.5,1,1245,9,10.6,1,10.3,1,4.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230715,7.2,1,15.6,1,1,9,22.8,1,1335,9,18.3,1,19.2,1,7.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230425,0.2,1,5.4,1,506,9,13.8,1,1409,9,10.2,1,9.6,1,8.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231121,0.2,1,9.2,1,701,9,13,1,1210,9,10.7,1,11.1,1,3.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230305,0,1,3.9,1,705,9,6.8,1,1453,9,5.1,1,5.4,1,2.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231221,0.2,1,9.2,1,2035,9,12.4,1,1037,9,11.3,1,10.8,1,3.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230916,3.4,1,18,1,623,9,23,1,1623,9,20.1,1,20.5,1,5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230721,0,1,12.9,1,452,9,23.4,1,1403,9,17.4,1,18.2,1,10.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230123,0.2,1,-1.9,1,744,9,5.4,1,1311,9,1.4,1,1.8,1,7.3,1,,,,,555,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231012,0,1,17.9,1,228,9,23,1,1423,9,19.8,1,20.5,1,5.1,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230107,6,1,9.1,1,726,9,12.8,1,1407,9,10.2,1,11,1,3.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230117,2.2,1,1.8,1,546,9,6.3,1,1219,9,3,1,4.1,1,4.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231119,0,1,11,1,730,9,15.8,1,1308,9,12.6,1,13.4,1,4.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230326,10.2,1,6.5,1,946,9,12.9,1,1556,9,9.2,1,9.7,1,6.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230413,5.8,1,5,1,542,9,11.6,1,1504,9,8.1,1,8.3,1,6.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230925,0,1,14.1,1,2123,9,25.3,1,1416,9,19.3,1,19.7,1,11.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231105,0.4,1,9.9,1,2245,9,14.9,1,1327,9,11.2,1,12.4,1,5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231125,0,1,-0.1,1,722,9,9.8,1,1321,9,4,1,4.9,1,9.9,1,,,,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230907,0,1,19.1,1,508,9,34,1,1412,9,25.7,1,26.6,1,14.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230815,0,1,15.4,1,441,9,22.9,1,1621,9,17.9,1,19.2,1,7.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231001,0.2,1,12.5,1,412,9,28.3,1,1338,9,20.2,1,20.4,1,15.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230116,4.8,1,4.7,1,833,9,8.4,1,1449,9,5.7,1,6.6,1,3.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230831,4.6,1,12.6,1,2259,9,23.6,1,1407,9,17.7,1,18.1,1,11,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230516,0,1,5.3,1,431,9,18,1,1319,9,12,1,11.7,1,12.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230622,0,1,16.5,1,413,9,27,1,1344,9,20.9,1,21.8,1,10.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230902,0.2,1,16.4,1,420,9,24.6,1,1511,9,19.4,1,20.5,1,8.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230210,0.2,1,5.8,1,648,9,11.7,1,1313,9,8,1,8.8,1,5.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230616,0,1,14.3,1,418,9,29.7,1,1414,9,22.3,1,22,1,15.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230802,0.2,1,16.4,1,1852,9,19.8,1,1212,9,18.2,1,18.1,1,3.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231210,1,1,7.8,1,614,9,15.3,1,1451,9,11.6,1,11.6,1,7.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231201,0.2,1,2.5,1,1758,9,8.1,1,1330,9,4.1,1,5.3,1,5.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230621,0,1,13.6,1,355,9,26.9,1,1517,9,20.5,1,20.3,1,13.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230921,12.9,1,13,1,239,9,17.8,1,1446,9,14.1,1,15.4,1,4.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230106,0.6,1,10.6,1,234,9,12.6,1,1203,9,11.6,1,11.6,1,2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230722,0.6,1,11.7,1,244,9,23.9,1,1402,9,17.7,1,17.8,1,12.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230709,0.2,1,17.1,1,420,9,25.6,1,1601,9,20.3,1,21.4,1,8.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230912,0,1,16,1,206,9,24.6,1,1319,9,19,1,20.3,1,8.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230905,0,1,18.7,1,549,9,33.6,1,1411,9,26,1,26.2,1,14.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230821,0,1,14.5,1,532,9,29.5,1,1601,9,21.7,1,22,1,15,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230421,0,1,3.5,1,513,9,14.5,1,1229,9,9.5,1,9,1,11,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230101,3.6,1,10.9,1,1327,9,13.2,1,1939,9,11.6,1,12.1,1,2.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230427,6.4,1,7.7,1,507,9,16.3,1,1648,9,12.7,1,12,1,8.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20230629,0,1,15.8,1,429,9,23.4,1,1500,9,18.3,1,19.6,1,7.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231101,25.4,1,10.5,1,732,9,15.4,1,1245,9,12.5,1,13,1,4.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238003,35238003,"RENNES GALLET",48.126167,-1.6435,66,20231217,0.4,1,-0.8,1,923,9,4.9,1,508,9,1.2,1,2.1,1,5.7,1,,,,,248,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
